pH,Do duc (NTU),Nhiet do (°C),Label
9.59,351.31,48.25,Pollution
9.59,353.67,48.25,Pollution
9.59,356.03,48.25,Pollution
9.59,351.31,48.25,Pollution
9.59,358.39,48.19,Pollution
9.59,358.39,48.19,Pollution
9.59,358.39,48.19,Pollution
9.59,358.39,48.19,Pollution
9.59,358.39,48.13,Pollution
9.59,360.75,48.13,Pollution
9.59,358.39,48.19,Pollution
9.69,358.39,48.13,Pollution
9.69,360.75,48.13,Pollution
9.69,360.75,48.13,Pollution
9.69,360.75,48.13,Pollution
9.69,358.39,48.06,Pollution
9.69,360.75,48.06,Pollution
9.69,356.03,48.06,Pollution
9.69,353.67,48.06,Pollution
9.69,356.03,48.06,Pollution
9.69,351.31,48.06,Pollution
9.69,353.67,48.06,Pollution
9.69,351.31,48.06,Pollution
9.69,351.31,48.06,Pollution
9.69,353.67,48,Pollution
9.69,356.03,48,Pollution
9.69,351.31,48,Pollution
9.69,351.31,48,Pollution
9.69,351.31,48,Pollution
9.69,351.31,47.94,Pollution
9.69,351.31,48,Pollution
9.69,353.67,47.94,Pollution
9.69,356.03,47.94,Pollution
9.69,351.31,47.94,Pollution
9.69,353.67,47.94,Pollution
9.69,351.31,47.94,Pollution
9.69,351.31,47.94,Pollution
9.69,346.59,47.88,Pollution
9.69,346.59,47.88,Pollution
9.69,348.95,47.81,Pollution
9.69,348.95,47.88,Pollution
9.69,351.31,47.88,Pollution
9.69,348.95,47.81,Pollution
9.69,348.95,47.81,Pollution
9.69,346.59,47.81,Pollution
9.69,344.23,47.81,Pollution
9.69,344.23,47.81,Pollution
9.69,341.87,47.81,Pollution
9.69,346.59,47.81,Pollution
9.69,346.59,47.81,Pollution
9.69,346.59,47.81,Pollution
9.75,344.23,47.81,Pollution
9.75,346.59,47.81,Pollution
9.75,348.95,47.75,Pollution
9.75,348.95,47.75,Pollution
9.75,351.31,47.69,Pollution
9.75,351.31,47.75,Pollution
9.75,351.31,47.75,Pollution
9.75,353.67,47.75,Pollution
9.75,353.67,47.75,Pollution
9.75,353.67,47.69,Pollution
9.75,353.67,47.69,Pollution
9.75,356.03,47.63,Pollution
9.75,353.67,47.69,Pollution
9.75,351.31,47.69,Pollution
9.75,351.31,47.63,Pollution
9.75,351.31,47.63,Pollution
9.75,351.31,47.63,Pollution
9.75,348.95,47.63,Pollution
9.75,346.59,47.63,Pollution
9.75,346.59,47.63,Pollution
9.75,348.95,47.63,Pollution
9.75,348.95,47.56,Pollution
9.75,348.95,47.63,Pollution
9.75,346.59,47.63,Pollution
9.75,346.59,47.63,Pollution
9.75,348.95,47.56,Pollution
9.75,351.31,47.56,Pollution
9.75,351.31,47.56,Pollution
9.75,351.31,47.56,Pollution
9.75,351.31,47.5,Pollution
9.75,351.31,47.5,Pollution
9.75,351.31,47.5,Pollution
9.75,351.31,47.5,Pollution
9.75,351.31,47.75,Pollution
9.75,351.31,49,Pollution
9.75,353.67,57.06,Pollution
9.75,351.31,63.63,Pollution
9.75,351.31,68.25,Pollution
9.75,356.03,71.75,Pollution
9.75,353.67,74.87,Pollution
9.8,356.03,77.37,Pollution
9.8,356.03,79.25,Pollution
9.8,356.03,80.69,Pollution
9.8,356.03,81.94,Pollution
9.8,356.03,82.94,Pollution
9.8,358.39,83.87,Pollution
9.8,356.03,84.69,Pollution
9.8,356.03,85.31,Pollution
9.8,353.67,85.81,Pollution
9.8,351.31,86.25,Pollution
9.8,353.67,86.62,Pollution
9.8,351.31,86.94,Pollution
9.8,353.67,87.19,Pollution
9.8,363.1,87.44,Pollution
9.8,419.72,87.62,Pollution
9.8,422.08,87.75,Pollution
9.8,417.36,87.87,Pollution
9.8,370.18,87.94,Pollution
9.8,440.95,87.94,Pollution
9.8,457.46,88,Pollution
9.8,464.54,88.06,Pollution
9.8,466.89,88.06,Pollution
9.8,466.89,88,Pollution
9.8,466.89,88.06,Pollution
9.8,466.89,88,Pollution
9.8,469.25,87.94,Pollution
9.8,469.25,87.81,Pollution
9.8,471.61,86.37,Pollution
9.8,469.25,86.62,Pollution
9.8,469.25,87,Pollution
9.8,469.25,87.25,Pollution
9.8,469.25,87.44,Pollution
9.8,471.61,87.56,Pollution
9.8,469.25,87.56,Pollution
9.8,469.25,87.56,Pollution
9.8,469.25,87.5,Pollution
9.8,469.25,87.5,Pollution
9.8,466.89,87.44,Pollution
9.8,466.89,87.37,Pollution
9.8,469.25,87.31,Pollution
9.83,464.54,87.19,Pollution
9.83,466.89,87.06,Pollution
9.83,481.05,87,Pollution
9.83,483.41,86.94,Pollution
9.83,490.48,86.87,Pollution
9.83,488.12,86.81,Pollution
9.83,488.12,86.75,Pollution
9.83,488.12,86.69,Pollution
9.83,488.12,86.56,Pollution
9.83,485.77,86.44,Pollution
9.83,488.12,86.37,Pollution
9.83,485.77,86.31,Pollution
9.83,485.77,86.19,Pollution
9.83,485.77,86.06,Pollution
9.83,483.41,85.94,Pollution
9.83,483.41,85.87,Pollution
9.83,483.41,85.75,Pollution
9.83,481.05,85.69,Pollution
9.83,481.05,85.56,Pollution
9.83,481.05,85.5,Pollution
9.83,481.05,85.37,Pollution
9.83,481.05,85.31,Pollution
9.83,481.05,85.19,Pollution
9.83,481.05,85.06,Pollution
9.83,481.05,85,Pollution
9.83,481.05,84.87,Pollution
9.83,478.69,84.75,Pollution
9.83,478.69,84.69,Pollution
9.83,481.05,84.56,Pollution
9.83,488.12,84.5,Pollution
9.83,469.25,84.37,Pollution
9.83,473.97,84.25,Pollution
9.83,471.61,84.25,Pollution
9.83,471.61,84.19,Pollution
9.83,469.25,84.19,Pollution
9.83,466.89,84.12,Pollution
9.83,466.89,83.87,Pollution
9.83,469.25,83.69,Pollution
9.83,471.61,83.44,Pollution
9.83,443.31,83.31,Pollution
9.86,445.66,83.19,Pollution
9.86,455.1,83.19,Pollution
9.86,455.1,83.12,Pollution
9.86,471.61,83.06,Pollution
9.86,471.61,83,Pollution
9.86,473.97,82.94,Pollution
9.86,471.61,82.87,Pollution
9.86,473.97,82.81,Pollution
9.86,476.33,82.75,Pollution
9.86,478.69,82.69,Pollution
9.86,478.69,82.56,Pollution
9.86,478.69,82.5,Pollution
9.86,481.05,82.44,Pollution
9.86,478.69,82.31,Pollution
9.86,481.05,82.25,Pollution
9.86,481.05,82.19,Pollution
9.86,481.05,82.12,Pollution
9.86,485.77,82.06,Pollution
9.86,483.41,81.94,Pollution
9.86,481.05,81.87,Pollution
9.86,476.33,81.81,Pollution
9.86,492.84,81.75,Pollution
9.86,490.48,81.62,Pollution
9.86,403.21,81.56,Pollution
9.86,299.41,81.44,Pollution
9.86,297.06,81.37,Pollution
9.86,294.7,81.31,Pollution
9.86,292.34,81.25,Pollution
9.86,292.34,81.12,Pollution
9.86,289.98,81.06,Pollution
9.86,959.9,80.94,Pollution
9.86,959.9,80.87,Pollution
9.86,957.54,80.81,Pollution
9.86,957.54,80.69,Pollution
9.86,957.54,80.62,Pollution
9.86,957.54,80.5,Pollution
9.86,959.9,80.44,Pollution
9.86,957.54,80.37,Pollution
9.86,957.54,80.31,Pollution
9.86,957.54,80.25,Pollution
7.88,292.34,80.12,Pollution
7.88,292.34,80.06,Pollution
7.88,931.59,79.94,Pollution
7.88,915.08,79.87,Pollution
7.88,915.08,79.75,Pollution
7.88,915.08,79.75,Pollution
7.88,912.72,79.62,Pollution
7.88,915.08,79.56,Pollution
7.88,915.08,79.5,Pollution
7.88,917.44,79.44,Pollution
7.88,915.08,79.31,Pollution
7.88,915.08,79.25,Pollution
7.88,915.08,79.12,Pollution
7.88,915.08,79.06,Pollution
7.88,915.08,79,Pollution
7.88,917.44,78.94,Pollution
7.88,915.08,78.81,Pollution
7.88,915.08,78.75,Pollution
7.88,917.44,78.69,Pollution
7.88,917.44,78.69,Pollution
7.88,289.98,78.56,Pollution
7.88,839.6,78.44,Pollution
7.88,839.6,78.37,Pollution
7.88,839.6,78.31,Pollution
7.88,832.52,78.25,Pollution
7.88,830.16,78.12,Pollution
7.88,830.16,78.06,Pollution
7.88,827.8,78,Pollution
7.88,827.8,77.94,Pollution
7.88,827.8,77.81,Pollution
7.88,830.16,77.81,Pollution
7.88,827.8,77.75,Pollution
7.88,830.16,77.69,Pollution
7.88,830.16,77.62,Pollution
7.88,830.16,77.5,Pollution
7.88,832.52,77.44,Pollution
7.88,832.52,77.37,Pollution
7.88,832.52,77.31,Pollution
7.88,832.52,77.19,Pollution
7.88,832.52,77.12,Pollution
7.67,832.52,77.06,Pollution
7.67,834.88,77,Pollution
7.67,834.88,76.94,Pollution
7.67,844.31,76.81,Pollution
7.67,856.11,76.75,Pollution
7.67,856.11,76.62,Pollution
7.67,834.88,76.56,Pollution
7.67,837.24,76.44,Pollution
7.67,837.24,76.37,Pollution
7.67,834.88,76.25,Pollution
7.67,837.24,76.19,Pollution
7.67,837.24,76.12,Pollution
7.67,837.24,76,Pollution
7.67,839.6,75.87,Pollution
7.67,839.6,75.81,Pollution
7.67,841.96,75.69,Pollution
7.67,841.96,75.56,Pollution
7.67,841.96,75.5,Pollution
7.67,841.96,75.37,Pollution
7.67,844.31,75.31,Pollution
7.67,844.31,75.19,Pollution
7.67,844.31,75.12,Pollution
7.67,844.31,75,Pollution
7.67,846.67,74.87,Pollution
7.67,844.31,73.44,Pollution
7.67,844.31,70.62,Pollution
7.67,844.31,67.87,Pollution
7.67,844.31,65.06,Pollution
7.67,844.31,62.06,Pollution
7.67,846.67,59.44,Pollution
7.67,844.31,57.25,Pollution
7.67,879.7,55.31,Pollution
7.67,882.06,53.63,Pollution
7.67,863.19,52.06,Pollution
7.67,320.64,50.56,Pollution
7.67,228.65,49.25,Safe
7.67,226.29,48.13,Safe
7.67,221.57,47.5,Safe
7.67,219.21,47.06,Safe
7.67,216.85,46.63,Safe
11.53,219.21,46.13,Signs of Water Pollution
11.53,235.73,45.69,Signs of Water Pollution
11.53,221.57,45.06,Signs of Water Pollution
11.53,221.57,44.31,Signs of Water Pollution
11.53,223.93,43.69,Signs of Water Pollution
11.53,226.29,43.06,Signs of Water Pollution
11.53,231.01,42.44,Signs of Water Pollution
11.53,231.01,41.88,Signs of Water Pollution
11.53,233.37,41.31,Signs of Water Pollution
11.53,235.73,40.94,Signs of Water Pollution
11.53,235.73,40.75,Signs of Water Pollution
11.53,238.08,40.63,Signs of Water Pollution
11.53,238.08,40.56,Signs of Water Pollution
11.53,240.44,40.25,Signs of Water Pollution
11.53,245.16,39.94,Signs of Water Pollution
11.53,245.16,39.81,Signs of Water Pollution
11.53,247.52,39.75,Signs of Water Pollution
11.53,247.52,39.69,Signs of Water Pollution
11.53,245.16,39.56,Signs of Water Pollution
11.53,247.52,39.44,Signs of Water Pollution
11.53,247.52,39.31,Signs of Water Pollution
11.53,249.88,39.13,Signs of Water Pollution
11.53,249.88,39.06,Signs of Water Pollution
11.53,252.24,39,Pollution
11.53,252.24,38.88,Pollution
11.53,254.6,38.81,Pollution
11.53,254.6,38.69,Pollution
11.53,252.24,38.56,Pollution
11.53,252.24,38.44,Pollution
11.53,252.24,38.38,Pollution
11.53,254.6,38.25,Pollution
11.53,252.24,38.19,Pollution
11.53,252.24,38.13,Pollution
11.53,252.24,38.06,Pollution
11.53,252.24,37.94,Pollution
11.53,252.24,37.94,Pollution
11.53,254.6,37.88,Pollution
11.53,391.41,37.81,Pollution
11.53,306.49,37.69,Pollution
11.53,323,37.63,Pollution
12.35,323,37.56,Pollution
12.35,325.36,37.56,Pollution
12.35,325.36,37.5,Pollution
12.35,325.36,37.44,Pollution
12.35,327.72,37.44,Pollution
12.35,327.72,37.44,Pollution
12.35,330.08,37.44,Pollution
12.35,330.08,37.38,Pollution
12.35,327.72,37.38,Pollution
12.35,327.72,37.38,Pollution
12.35,330.08,37.31,Pollution
12.35,330.08,37.31,Pollution
12.35,330.08,37.31,Pollution
12.35,332.44,37.25,Pollution
12.35,330.08,37.31,Pollution
12.35,330.08,37.31,Pollution
12.35,332.44,37.25,Pollution
12.35,332.44,37.25,Pollution
12.35,334.8,37.31,Pollution
7.75,301.1,32,Signs of Water Pollution
7.78,313.3,34.14,Signs of Water Pollution
7.81,325.5,36.28,Signs of Water Pollution
7.84,337.7,38.42,Signs of Water Pollution
7.87,349.9,40.56,Signs of Water Pollution
7.9,362.1,42.7,Signs of Water Pollution
7.93,374.3,44.84,Signs of Water Pollution
7.96,386.5,46.98,Signs of Water Pollution
7.99,398.7,49.12,Signs of Water Pollution
8.02,410.9,51.26,Pollution
8.05,423.1,53.4,Pollution
8.08,435.3,55.54,Pollution
8.11,447.5,57.68,Pollution
8.14,459.7,59.82,Pollution
8.17,471.9,61.96,Pollution
8.2,484.1,64.1,Pollution
8.23,496.3,66.24,Pollution
8.26,508.5,68.38,Pollution
8.29,520.7,70.52,Pollution
8.32,532.9,72.66,Pollution
8.35,545.1,74.8,Pollution
8.38,557.3,76.94,Pollution
5.61,786,3.6,Signs of Water Pollution
6.22,450.02,72.42,Pollution
2.5,825.72,20.16,Pollution
6.87,916.94,14.75,Signs of Water Pollution
7.3,469.49,72.2,Pollution
6.75,343.22,74.02,Pollution
12.8,494.81,93.66,Pollution
7.7,19.4,13.89,Safe
12.87,616.97,39.77,Pollution
6.16,280,26.23,Signs of Water Pollution
9.9,206.77,84.08,Pollution
12.04,323.48,43.04,Pollution
4.32,735.21,22.19,Pollution
8.51,851.17,67.78,Pollution
13.8,606.1,69.82,Pollution
4.94,282.92,98.42,Pollution
0.43,74.24,4.25,Signs of Water Pollution
12.27,155.62,34.08,Signs of Water Pollution
11.94,444.34,76.83,Pollution
7.19,99.54,80.99,Signs of Water Pollution
2.12,857.69,67.45,Pollution
4.11,818.59,12.67,Pollution
10.62,742.65,56.76,Pollution
13.65,368.49,26.01,Pollution
3.82,654.34,41.12,Pollution
5.28,917.73,48.22,Pollution
7.4,475.38,97.15,Pollution
12.85,712.3,92.33,Pollution
11.2,814.39,26.98,Pollution
4.53,531.66,58.57,Pollution
12.19,111.19,16.87,Signs of Water Pollution
6.91,746.82,75.11,Pollution
8.73,451.81,41.58,Pollution
8.66,837.48,17.32,Pollution
4.82,149.79,24.98,Signs of Water Pollution
3.01,824.62,36.23,Pollution
12.81,566.13,47.88,Pollution
10.67,364.57,59.16,Pollution
3.35,261.04,65.07,Pollution
1.28,53.54,16.99,Signs of Water Pollution
0.26,794.49,20.88,Pollution
12.18,396.13,0.82,Pollution
11.69,363.27,59.69,Pollution
6.98,290.11,34.93,Signs of Water Pollution
9,298.17,90.73,Pollution
13.99,890.03,74.66,Pollution
3.25,53.89,36.84,Signs of Water Pollution
11.65,110.28,87.58,Pollution
6,372.08,63.96,Pollution
2.03,846.92,22.21,Pollution
4.25,92.95,5.42,Signs of Water Pollution
8.43,792.28,56.73,Pollution
11.56,298.23,96.55,Pollution
10.71,123.3,83.1,Pollution
13.82,127.07,59.27,Pollution
10.47,759.93,50.51,Pollution
12.9,808.34,40.12,Pollution
7.59,792.25,99.84,Pollution
6.11,24.68,83.48,Signs of Water Pollution
7.68,684.55,75.93,Pollution
13.77,202.26,7.93,Signs of Water Pollution
6.55,364.27,27.6,Signs of Water Pollution
8.58,239.62,50.27,Pollution
7.13,258,62.52,Pollution
0.02,732.11,24.15,Pollution
5.32,719.68,99.42,Pollution
0.79,864.67,13.14,Pollution
8.22,816.46,44.95,Signs of Water Pollution
1.61,242.61,32.58,Signs of Water Pollution
6.44,640.88,7.08,Signs of Water Pollution
13.98,891,18.86,Pollution
7.29,891.16,58.11,Pollution
3.83,622.39,87.24,Pollution
12.03,354.39,56.5,Pollution
6.22,541.43,94.84,Pollution
4.71,430.28,59.08,Pollution
5.38,979.63,23.66,Pollution
0.53,940.71,11.6,Pollution
5.54,241.67,19.47,Safe
6.97,73.69,46.67,Safe
13.4,580.66,75.06,Pollution
3.62,763.17,11.91,Pollution
13.41,179.77,98.92,Pollution
4.47,540.2,39.87,Pollution
6.57,500.78,33.56,Signs of Water Pollution
8.58,39.05,17.53,Signs of Water Pollution
2.55,440.59,75.07,Pollution
10.79,592.71,71.27,Pollution
10.36,764.59,30.92,Pollution
5.66,239.65,36.48,Safe
8.64,724.84,86.32,Pollution
5.82,258.95,92.91,Pollution
11.21,249.55,51.94,Pollution
8.29,782.18,42.71,Signs of Water Pollution
11.52,432.2,50.74,Pollution
0.66,637.74,81.25,Pollution
12.61,264.8,47.03,Pollution
13.07,783.97,68.12,Pollution
9.04,168.95,30.09,Signs of Water Pollution
8.43,343.03,76.02,Pollution
9.47,224.63,79.48,Pollution
6.31,854.75,29.86,Signs of Water Pollution
11.34,972.34,52.05,Pollution
7.99,201.29,92.96,Signs of Water Pollution
2.06,856.26,52.05,Pollution
9.37,835.61,49.27,Pollution
5.98,406.47,95.85,Pollution
9.02,103.43,72.72,Pollution
7.33,633.26,66.32,Pollution
9.23,556.64,18.88,Pollution
6.46,769.92,69.55,Pollution
8.66,378.9,3.71,Pollution
8.9,217.86,68.64,Pollution
8.48,930.27,0.35,Signs of Water Pollution
0.06,858.1,43.22,Pollution
11.24,0.5,95.39,Pollution
7.64,21.58,78.75,Signs of Water Pollution
3.81,989.82,29.95,Pollution
10.97,930.35,52.47,Pollution
13.68,284.52,37.63,Pollution
7.26,810.77,46.85,Signs of Water Pollution
7.96,411.83,53.54,Pollution
12.29,466.78,86.64,Pollution
8.32,97.89,59.81,Signs of Water Pollution
0.84,142.98,20.69,Signs of Water Pollution
4.73,445.83,19.93,Pollution
12.35,408.42,17.74,Pollution
7.86,417.18,50.15,Pollution
3.57,844.26,27.67,Pollution
13.89,141.07,9.29,Signs of Water Pollution
3,837.85,94.91,Pollution
7.54,907.41,63.81,Pollution
12.84,820.2,47.86,Pollution
12.49,429.74,41.45,Pollution
3.81,966.82,48.97,Pollution
13.61,35.73,33.36,Signs of Water Pollution
6.85,633.86,0.11,Signs of Water Pollution
8.48,308.71,92.5,Pollution
12.32,553.05,17.12,Pollution
2.06,387.39,94.72,Pollution
13.1,705.17,62.2,Pollution
2.05,127.86,6.3,Signs of Water Pollution
0.08,481.91,26.6,Pollution
0.05,118.05,63.95,Pollution
8.6,354.75,56.07,Pollution
13.67,809.81,57.65,Pollution
10.16,321.64,9.95,Pollution
1.95,455.22,42.31,Pollution
5.95,639.99,14.71,Signs of Water Pollution
5.8,974.59,46.88,Signs of Water Pollution
4.84,440.24,12.86,Pollution
0.69,901.87,99.82,Pollution
9.26,198.63,1.77,Signs of Water Pollution
0.8,66.23,21.24,Signs of Water Pollution
9.32,300.11,77.56,Pollution
11.34,492.85,35.12,Pollution
9.26,143.04,45.19,Signs of Water Pollution
9.97,549.37,15.99,Pollution
7.72,131.16,71.14,Signs of Water Pollution
1.18,362.5,22.78,Pollution
6.73,413.21,54.47,Pollution
1.37,96.64,37.33,Signs of Water Pollution
11.12,517.63,19.11,Pollution
11.55,587.28,12.9,Pollution
13.59,436.04,18.36,Pollution
3.18,967.18,95,Pollution
7.91,982.34,84.44,Pollution
0.37,293.47,11.34,Pollution
9.79,785.69,15.37,Pollution
8.27,870.83,91.45,Pollution
13.83,727.24,87.84,Pollution
8.95,626.13,60.15,Pollution
11.17,834.6,8.86,Pollution
8.46,135.37,50.71,Signs of Water Pollution
12.54,157.15,82.81,Pollution
12.91,210.33,66.58,Pollution
10.5,507.3,28.29,Pollution
1.07,169.82,48.77,Signs of Water Pollution
7.92,735.29,77.65,Pollution
5.1,88.31,89.72,Pollution
12.82,470.01,6.03,Pollution
3.88,321.6,39.27,Pollution
3.48,969.47,28.51,Pollution
12.65,305.29,0.88,Pollution
8.19,740.15,82.28,Pollution
11.33,526.56,28.27,Pollution
0.22,618.57,95.96,Pollution
3.8,957.13,61.69,Pollution
9.51,656.67,54.75,Pollution
12.49,816.32,17.79,Pollution
7.78,348.92,71.93,Pollution
5.8,959.42,81.26,Pollution
10.68,220.22,7.07,Signs of Water Pollution
9.36,194.71,67.32,Pollution
7.9,220.38,57.66,Signs of Water Pollution
10.99,202.39,94.41,Pollution
2.75,735.66,74.82,Pollution
7.15,301.65,92.28,Pollution
2.77,967,81.86,Pollution
7.66,197.69,31.07,Safe
0.62,614.64,91.5,Pollution
1,40.13,85.21,Pollution
4.62,667.04,22.3,Pollution
13.57,953.88,15.8,Pollution
11.11,20.54,57.44,Pollution
10.93,983.68,28.05,Pollution
10.17,815.24,84.73,Pollution
7.09,93.22,82.55,Signs of Water Pollution
9.28,391.01,12.75,Pollution
12.72,994.37,85.3,Pollution
2.64,175.56,27.58,Signs of Water Pollution
9.84,728.56,93.65,Pollution
10.24,526.28,92.34,Pollution
12.87,123.47,6.95,Signs of Water Pollution
6.39,704.73,26.79,Signs of Water Pollution
6.51,472.86,28.92,Signs of Water Pollution
4.6,984.15,6.87,Pollution
7.45,394.58,86.47,Pollution
6.36,911.11,24.29,Signs of Water Pollution
10.8,72.92,82.76,Pollution
9.22,583.53,45.76,Pollution
12.51,19.28,38.43,Signs of Water Pollution
5.3,292.88,7.81,Pollution
0.94,688.55,19.76,Pollution
4.12,921.07,89.05,Pollution
11.34,561.41,45.07,Pollution
6.59,793.8,27.95,Signs of Water Pollution
13.44,196.8,99.81,Pollution
3.44,675.47,70.52,Pollution
7.4,409.39,82.56,Pollution
6.62,701.18,6.85,Signs of Water Pollution
5.08,300.84,12.93,Pollution
5.54,385.89,27.04,Signs of Water Pollution
10.96,566.93,53.54,Pollution
8.97,530.01,44.72,Pollution
3.36,124.14,97.15,Pollution
2.25,817.53,97.08,Pollution
6.77,504.5,85.06,Pollution
10.69,93.05,35.42,Signs of Water Pollution
2.91,952.8,92.67,Pollution
7.98,26.02,40.95,Safe
13.96,554.17,57.1,Pollution
10.01,224.29,52.32,Pollution
13.73,980.56,30.04,Pollution
8.55,243.8,68.95,Pollution
2.34,570.56,48.32,Pollution
8.4,951.45,60.91,Pollution
11.67,286.23,33.71,Pollution
12.44,907.61,49.93,Pollution
10.11,760.08,14.14,Pollution
5.43,966.24,29.09,Pollution
5.49,286.37,23.36,Pollution
7.81,6.95,43.26,Safe
3.57,587.98,61.74,Pollution
9.24,901.99,45.36,Pollution
7.17,244.63,40.35,Safe
8.85,561.33,57.57,Pollution
9.08,399.3,31.15,Pollution
11.04,189.67,71.24,Pollution
10.33,971.08,34.52,Pollution
3.94,927.17,17.7,Pollution
3.04,290.79,38.08,Pollution
0.95,77.98,29.31,Signs of Water Pollution
0.98,994.53,32.97,Pollution
12.96,116.23,41.19,Signs of Water Pollution
9.45,414.54,32.43,Pollution
2.93,648.64,41.45,Pollution
9.4,757.54,54.44,Pollution
13.58,151,60.55,Pollution
0.65,193.53,35.08,Signs of Water Pollution
5.67,657.74,43.02,Signs of Water Pollution
5.07,423.3,17.29,Pollution
11.04,853.48,2.29,Pollution
1.66,948.28,74.77,Pollution
8.02,746.94,22.37,Signs of Water Pollution
0.68,291.6,19.77,Pollution
8.38,756.53,35.68,Signs of Water Pollution
9.98,244.67,28.99,Signs of Water Pollution
10.79,273.57,64.89,Pollution
10.11,211.2,48.4,Signs of Water Pollution
1.15,337.41,13.42,Pollution
3.5,216.75,70.56,Pollution
9.03,575.23,37,Pollution
11.12,414.15,88.13,Pollution
12.48,957.96,85.78,Pollution
12.62,145.67,16.37,Signs of Water Pollution
1.6,877.51,57.76,Pollution
1.54,54.9,0.32,Signs of Water Pollution
5.71,745.49,57.92,Pollution
6.14,573.86,23.5,Signs of Water Pollution
2.22,518.96,27.62,Pollution
7.19,285.21,7.83,Signs of Water Pollution
11.81,827.31,76.24,Pollution
2.92,260.24,55.39,Pollution
3.86,560.05,74.86,Pollution
8.51,923.95,18.72,Pollution
6,366,0.13,Signs of Water Pollution
1.69,950.66,55.48,Pollution
6.62,725.85,70.54,Pollution
11.78,132.15,56.28,Pollution
2.23,244.8,64.56,Pollution
7.68,746.06,12.44,Signs of Water Pollution
8.12,803.98,79.6,Pollution
3.02,556.74,33.28,Pollution
1.06,787.68,70.96,Pollution
8.9,675.61,4.81,Pollution
6.76,619.29,92.9,Pollution
2.54,477.01,47.69,Pollution
2.33,720.28,46.4,Pollution
13.46,644.87,94.78,Pollution
12.51,805.87,42.23,Pollution
4.4,399.74,8.17,Pollution
12.9,495.23,92.57,Pollution
12.02,335.24,56.22,Pollution
7.77,370.77,19.68,Signs of Water Pollution
3.67,485.37,46.6,Pollution
3.95,168.05,76.06,Pollution
6.72,251,99.35,Pollution
6.48,559.63,89.99,Pollution
4.05,960.1,97.41,Pollution
7.68,844.01,71.6,Pollution
0.4,791.77,77.58,Pollution
1.79,531.65,82.56,Pollution
2.76,198.62,29.84,Signs of Water Pollution
5.36,438.54,18.49,Pollution
1.09,889.85,73.57,Pollution
4.46,138.49,24.29,Signs of Water Pollution
3.78,712.06,48.74,Pollution
12.33,646.68,69.21,Pollution
13.85,861.33,42.18,Pollution
11.28,31.45,19.83,Signs of Water Pollution
9.75,698.72,65.09,Pollution
10.84,15.34,98.19,Pollution
2.1,212.49,34.68,Signs of Water Pollution
13.1,154.35,84.59,Pollution
10.4,824.09,6.21,Pollution
4.3,916.37,8.29,Pollution
6.55,49.49,70.54,Signs of Water Pollution
0.58,192.6,61.19,Pollution
8.18,720.89,21.71,Signs of Water Pollution
5.76,916.8,72.46,Pollution
0.91,72.1,21.2,Signs of Water Pollution
6.68,825.78,97.28,Pollution
6.89,245.69,71.73,Signs of Water Pollution
10.12,909.16,57.42,Pollution
0.54,693.6,41.73,Pollution
4.18,679.87,95.98,Pollution
2.71,11.47,41.39,Signs of Water Pollution
13.73,161.23,78.18,Pollution
0.12,850.96,51.56,Pollution
12.21,935.96,43.21,Pollution
5.25,877.84,8.73,Pollution
7.51,674.95,20.45,Signs of Water Pollution
7.46,711.77,41.75,Signs of Water Pollution
1.96,759.65,33.14,Pollution
